#####################################################################
# Alchemist log file - simulation started at: 2025-01-20T16:52+0000 #
#####################################################################
#
# maxChildren = 3.0, maxResource = 1.5, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 0.0
#
# The columns have the following meaning: 
# time network-diameter nodes network-degree[max] network-degree[mean] children-count[max] children-count[mean] local-success[min] local-success[max] local-success[mean] resource[min] resource[max] resource[mean] success[min] success[max] success[mean] local-resource[min] local-resource[max] local-resource[mean] 
122.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.67e-14 10.1 2.18 0.259 2.74e+03 605 NaN NaN NaN
123.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.67e-14 10.1 2.18 0.259 2.74e+03 605 NaN NaN NaN
124.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.67e-14 10.1 2.18 0.259 2.74e+03 605 NaN NaN NaN
125.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.67e-14 10.1 2.18 0.259 2.74e+03 605 NaN NaN NaN
126.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.67e-14 10.1 2.18 0.259 2.74e+03 605 NaN NaN NaN
127.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.67e-14 10.1 2.18 0.259 2.74e+03 605 NaN NaN NaN
128.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.67e-14 10.1 2.18 0.259 2.74e+03 605 NaN NaN NaN
129.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.67e-14 10.1 2.18 0.259 2.74e+03 605 NaN NaN NaN
130.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.67e-14 10.1 2.18 0.259 2.74e+03 605 NaN NaN NaN
131.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.67e-14 10.1 2.18 0.259 2.74e+03 605 NaN NaN NaN
132.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 0.00 10.1 2.10 0.259 2.74e+03 586 NaN NaN NaN
133.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 0.00 10.1 2.10 0.259 2.74e+03 580 NaN NaN NaN
134.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 0.00 10.1 2.10 0.259 2.74e+03 580 NaN NaN NaN
135.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 0.00 10.1 2.10 0.259 2.74e+03 580 NaN NaN NaN
136.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 0.00 10.1 2.10 0.259 2.74e+03 574 NaN NaN NaN
