#####################################################################
# Alchemist log file - simulation started at: 2025-02-18T17:56+0000 #
#####################################################################
#
# seed = 0.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
253.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
254.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
255.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
256.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
257.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
258.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
259.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 5.96e+73 1.42e+72 8.45e+145 0.00885 9.19e+72 2.91e+03 494 6.73e+05 141 820
260.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
261.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
262.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
263.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
264.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
265.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
266.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
267.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
268.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
269.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
270.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
271.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
272.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
273.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
274.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
275.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
276.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
277.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
278.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
279.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
280.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
281.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
282.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
283.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
284.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
285.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.4 4.80 53.0 0.00372 7.28 2.91e+03 494 6.73e+05 141 820
286.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.87 55.6 0.00372 7.46 2.91e+03 494 6.73e+05 141 820
287.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
288.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
289.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
290.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
291.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
292.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
293.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
294.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
295.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
296.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
297.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
298.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
299.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
300.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
301.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
302.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
303.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
304.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
305.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
306.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
307.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
308.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
309.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
310.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
311.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
312.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 23.8 4.40 49.4 0.00279 7.03 2.91e+03 494 6.73e+05 141 820
313.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 24.1 4.47 52.1 0.00279 7.22 2.91e+03 494 6.73e+05 141 820
314.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 24.1 4.42 50.4 0.00275 7.10 2.91e+03 494 6.73e+05 141 820
315.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 24.1 4.42 50.4 0.00275 7.10 2.91e+03 494 6.73e+05 141 820
316.0 42 7.2234688989248435 33.75980086146313 11 11 11 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 24.1 4.42 50.4 0.00275 7.10 2.91e+03 494 6.73e+05 141 820
#####################################################################
# End of data export. Simulation finished at: 2025-02-18T17:56+0000 #
#####################################################################
