#####################################################################
# Alchemist log file - simulation started at: 2025-02-10T09:23+0000 #
#####################################################################
#
# maxChildren = 3.0, maxResource = 3.0, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 0.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[variance] network-diameter[median] network-diameter[StandardDeviation] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] network-degree[max] network-degree[mean] network-degree[variance] network-degree[median] network-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
1099.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1100.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1101.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1102.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1103.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1104.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1105.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1106.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1107.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1108.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1109.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1110.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1111.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1112.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1113.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1114.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1115.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1116.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1117.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1118.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1119.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1120.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1121.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1122.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.92 62.6 0.00305 7.91 2.91e+03 494 6.73e+05 141 820
1123.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.99 65.4 0.00305 8.08 2.91e+03 494 6.73e+05 141 820
1124.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1125.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1126.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1127.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1128.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1129.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1130.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1131.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1132.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1133.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1134.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1135.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1136.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1137.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1138.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1139.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1140.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1141.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1142.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1143.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1144.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1145.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1146.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1147.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1148.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1149.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.7 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1150.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.99 65.4 0.00305 8.09 2.91e+03 494 6.73e+05 141 820
1151.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1152.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1153.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1154.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1155.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1156.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1157.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1158.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1159.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1160.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1161.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1162.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1163.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1164.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1165.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1166.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1167.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1168.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1169.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1170.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1171.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1172.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1173.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1174.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1175.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1176.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00305 7.92 2.91e+03 494 6.73e+05 141 820
1177.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.99 65.5 0.00305 8.09 2.91e+03 494 6.73e+05 141 820
1178.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00306 7.93 2.91e+03 494 6.73e+05 141 820
1179.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00306 7.93 2.91e+03 494 6.73e+05 141 820
1180.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00306 7.93 2.91e+03 494 6.73e+05 141 820
1181.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00306 7.93 2.91e+03 494 6.73e+05 141 820
1182.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00306 7.93 2.91e+03 494 6.73e+05 141 820
1183.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00306 7.93 2.91e+03 494 6.73e+05 141 820
1184.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00306 7.93 2.91e+03 494 6.73e+05 141 820
1185.0 42 -2.7765311010751565 23.759800861463127 11 11 0.0 11 0.0 3.5 0.30 0.37 0.13 0.61 11 5.0 5.3 5.0 2.3 3.00 0.976 1.93 0.00 1.39 449 123 2.07e+04 52.0 144 26.9 4.93 62.8 0.00306 7.93 2.91e+03 494 6.73e+05 141 820
